Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Category,Item_Visibility_MeanRatio
FDT21,7.42,Low Fat,0.020387989,Snack Foods,247.1092,OUT035,2004,Small,Tier 2,Supermarket Type1,4233.1564,21,Food,1.1406381578258618
NCR38,17.25,Low Fat,0.113518466,Household,253.5724,OUT046,1997,Small,Tier 1,Supermarket Type1,5033.448,28,Non-Consumable,0.8875843373869375
FDJ22,18.75,Low Fat,0.052917345,Snack Foods,190.6504,OUT045,2002,Small,Tier 2,Supermarket Type1,1342.2528,23,Food,0.9042682261501405
FDB57,20.25,Regular,0.018911474,Fruits and Vegetables,220.5772,OUT017,2007,Small,Tier 2,Supermarket Type1,2446.1492,18,Food,1.0056981254195114
FDR52,12.65,Regular,0.075981306,Frozen Foods,192.3846,OUT013,1987,High,Tier 3,Supermarket Type1,1910.846,38,Food,0.8475999818078139
NCO41,12.5,Low Fat,0.018848862,Health and Hygiene,96.7384,OUT046,1997,Small,Tier 1,Supermarket Type1,2167.8448,28,Non-Consumable,0.8986814760091912
FDG47,12.8,Low Fat,0.116527666,Starchy Foods,261.4252,OUT010,1998,Small,Tier 3,Grocery Store,262.3252,27,Food,1.5028453974189586
FDB44,6.655,Low Fat,0.0,Fruits and Vegetables,212.4586,OUT017,2007,Small,Tier 2,Supermarket Type1,2743.7618,18,Food,0.0
FDY14,10.3,Low Fat,0.070040195,Dairy,263.0226,OUT046,1997,Small,Tier 1,Supermarket Type1,4229.1616,28,Food,0.9998666550762971
NCN55,14.6,Low Fat,0.059827007,Others,239.2538,OUT017,2007,Small,Tier 2,Supermarket Type1,3605.307,18,Non-Consumable,1.2529006215602672
FDV48,9.195,Regular,0.051827123,Baking Goods,77.4644,OUT018,2009,Medium,Tier 3,Supermarket Type2,1414.1592,16,Food,0.9019428340636133
FDA21,13.65,Low Fat,0.03595391,Snack Foods,185.2924,OUT035,2004,Small,Tier 2,Supermarket Type1,3146.5708,21,Food,0.9987064986083981
FDZ27,7.935,Low Fat,0.017182935,Dairy,51.235,OUT049,1999,Medium,Tier 1,Supermarket Type1,848.895,26,Food,1.2493176459023563
FDW58,20.75,Low Fat,0.007546808,Snack Foods,104.1622,OUT013,1987,High,Tier 3,Supermarket Type1,1693.7952,38,Food,0.9996783118398794
FDH45,15.1,Regular,0.105831117,Fruits and Vegetables,41.6796,OUT049,1999,Medium,Tier 1,Supermarket Type1,784.3124,26,Food,0.8891724937110803
FDH38,12.857645184135976,Low Fat,0.018275994,Canned,115.2808,OUT019,1985,Small,Tier 1,Grocery Store,117.1808,40,Food,1.5535755278508216
FDL43,10.1,Low Fat,0.027064381,Meat,76.367,OUT046,1997,Small,Tier 1,Supermarket Type1,765.67,28,Food,0.9997754871189474
FDD38,12.857645184135976,Regular,0.0,Canned,100.3674,OUT027,1985,Medium,Tier 3,Supermarket Type3,1833.6132,40,Food,0.0
FDV02,16.75,Low Fat,0.06063976,Dairy,173.0106,OUT049,1999,Medium,Tier 1,Supermarket Type1,3593.3226,26,Food,1.0011579500756809
NCF31,9.13,Low Fat,0.051847425,Household,152.8024,OUT046,1997,Small,Tier 1,Supermarket Type1,1214.4192,28,Non-Consumable,0.8878767035745936
NCN05,8.235,Low Fat,0.014518575,Health and Hygiene,182.195,OUT018,2009,Medium,Tier 3,Supermarket Type2,2380.235,16,Non-Consumable,1.0018821983494304
FDZ16,16.85,Regular,0.159722816,Frozen Foods,194.1478,OUT013,1987,High,Tier 3,Supermarket Type1,5812.434,38,Food,0.8074672307922397
NCT18,12.857645184135976,Low Fat,0.05911748,Household,181.5976,OUT027,1985,Medium,Tier 3,Supermarket Type3,4165.2448,40,Non-Consumable,0.9950020433377627
NCP50,17.35,Low Fat,0.020555958,Others,79.4618,OUT035,2004,Small,Tier 2,Supermarket Type1,1772.3596,21,Non-Consumable,1.0367390186978411
FDW13,12.857645184135976,Low Fat,0.171383506,Canned,50.5324,OUT019,1985,Small,Tier 1,Grocery Store,207.7296,40,Food,1.5315371994907099
NCS53,14.5,Low Fat,0.090286009,Health and Hygiene,159.9604,OUT017,2007,Small,Tier 2,Supermarket Type1,2218.4456,18,Non-Consumable,0.9190112977045453
DRG03,14.5,Low Fat,0.061986574,Dairy,153.0998,OUT046,1997,Small,Tier 1,Supermarket Type1,4921.5936,28,Drinks,0.8814931427803591
DRE60,9.395,Low Fat,0.160235723,Soft Drinks,227.872,OUT017,2007,Small,Tier 2,Supermarket Type1,1584.604,18,Drinks,0.8927147760885781
FDK21,7.905,Low Fat,0.010032624,Snack Foods,248.3408,OUT045,2002,Small,Tier 2,Supermarket Type1,751.0224,23,Food,0.9132556540395356
FDF52,12.857645184135976,Low Fat,0.116928924,Frozen Foods,183.3292,OUT019,1985,Small,Tier 1,Grocery Store,364.8584,40,Food,1.6716605001952176
NCN43,12.857645184135976,Low Fat,0.011835436,Others,121.373,OUT019,1985,Small,Tier 1,Grocery Store,246.346,40,Non-Consumable,1.6361887942546152
FDW13,8.5,Low Fat,0.097884718,Canned,52.5324,OUT046,1997,Small,Tier 1,Supermarket Type1,1194.4452,28,Food,0.8747287902877764
FDW14,8.3,Regular,0.038204311,Dairy,87.7198,OUT035,2004,Small,Tier 2,Supermarket Type1,1831.6158,21,Food,0.9985179953672946
FDG24,7.975,Low Fat,0.014631149,Baking Goods,84.525,OUT046,1997,Small,Tier 1,Supermarket Type1,416.125,28,Food,0.9990697618997605
FDR19,13.5,Regular,0.160044589,Fruits and Vegetables,145.4102,OUT045,2002,Small,Tier 2,Supermarket Type1,3499.4448,23,Food,1.0014331020352418
NCG06,12.857645184135976,Low Fat,0.02930277,Household,256.1646,OUT027,1985,Medium,Tier 3,Supermarket Type3,5926.2858,40,Non-Consumable,0.9955559508713081
FDK10,5.785,Regular,0.040351229,Snack Foods,181.366,OUT035,2004,Small,Tier 2,Supermarket Type1,1977.426,21,Food,0.9990384318948441
DRK12,9.5,Low Fat,0.042123243,Soft Drinks,32.09,OUT017,2007,Small,Tier 2,Supermarket Type1,432.77,18,Drinks,1.1480998687810204
FDY55,16.75,Low Fat,0.081485126,Fruits and Vegetables,258.0988,OUT045,2002,Small,Tier 2,Supermarket Type1,8994.958,23,Food,1.6011201359023406
FDV04,12.857645184135976,Regular,0.149288779,Frozen Foods,158.4288,OUT027,1985,Medium,Tier 3,Supermarket Type3,2985.4472,40,Food,0.9080479103352987
FDE23,17.6,Regular,0.0,Starchy Foods,46.006,OUT046,1997,Small,Tier 1,Supermarket Type1,326.242,28,Food,0.0
FDI08,18.2,Regular,0.066567121,Fruits and Vegetables,250.2092,OUT018,2009,Medium,Tier 3,Supermarket Type2,2988.1104,16,Food,1.0018821836284044
DRA12,11.6,Low Fat,0.068535039,Soft Drinks,143.0154,OUT010,1998,Small,Tier 3,Grocery Store,283.6308,27,Drinks,2.1446570095039843
FDF22,6.865,Low Fat,0.057062186,Snack Foods,212.0218,OUT018,2009,Medium,Tier 3,Supermarket Type2,2350.9398,16,Food,0.9247649852335793
FDQ57,7.275,Low Fat,0.027991093,Snack Foods,145.976,OUT049,1999,Medium,Tier 1,Supermarket Type1,3515.424,26,Food,0.8438774921932133
FDP07,18.2,Low Fat,0.089901774,Fruits and Vegetables,197.511,OUT046,1997,Small,Tier 1,Supermarket Type1,392.822,28,Food,0.9989849601903904
DRE37,13.5,Low Fat,0.0,Soft Drinks,189.1872,OUT035,2004,Small,Tier 2,Supermarket Type1,1890.872,21,Drinks,0.0
DRF25,9.0,Low Fat,0.038892859,Soft Drinks,36.119,OUT013,1987,High,Tier 3,Supermarket Type1,1098.57,38,Drinks,0.9026384058005394
DRF03,19.1,Low Fat,0.045270426,Dairy,38.8138,OUT013,1987,High,Tier 3,Supermarket Type1,731.0484,38,Drinks,0.9213603706978278
FDN51,17.85,Regular,0.020942867,Meat,260.2936,OUT035,2004,Small,Tier 2,Supermarket Type1,4175.8976,21,Food,0.9973191787367515
FDD21,10.3,Regular,0.030693756,Fruits and Vegetables,114.2176,OUT018,2009,Medium,Tier 3,Supermarket Type2,2175.8344,16,Food,1.5040651464236994
NCY42,6.38,Low Fat,0.015162573,Household,145.147,OUT046,1997,Small,Tier 1,Supermarket Type1,3006.087,28,Non-Consumable,0.9993128418562336
FDH28,12.857645184135976,Regular,0.0,Frozen Foods,37.0506,OUT027,1985,Medium,Tier 3,Supermarket Type3,986.7156,40,Food,0.0
NCZ29,15.0,Low Fat,0.119461188,Health and Hygiene,126.3362,OUT010,1998,Small,Tier 3,Grocery Store,503.3448,27,Non-Consumable,1.4321268576767747
FDN60,15.1,Low Fat,0.095158081,Baking Goods,159.2604,OUT046,1997,Small,Tier 1,Supermarket Type1,2852.2872,28,Food,0.9023412420878247
NCW06,16.2,Low Fat,0.050545502,Household,191.6162,OUT018,2009,Medium,Tier 3,Supermarket Type2,1731.7458,16,Non-Consumable,1.0714568584687316
NCS30,5.945,Low Fat,0.093405156,Household,129.3652,OUT018,2009,Medium,Tier 3,Supermarket Type2,4391.6168,16,Non-Consumable,1.051974131662477
FDW26,11.8,Regular,0.179191782,Dairy,224.2772,OUT010,1998,Small,Tier 3,Grocery Store,667.1316,27,Food,1.4445814441259448
FDQ01,19.7,Regular,0.160951491,Canned,256.1014,OUT049,1999,Medium,Tier 1,Supermarket Type1,3060.0168,26,Food,0.9989328058106703
FDH27,12.857645184135976,Low Fat,0.102157958,Dairy,145.0128,OUT019,1985,Small,Tier 1,Grocery Store,143.8128,40,Food,1.4842375616556458
NCX41,19.0,Low Fat,0.017791458,Health and Hygiene,211.9244,OUT018,2009,Medium,Tier 3,Supermarket Type2,2117.244,16,Non-Consumable,1.046177452083972
FDH58,12.3,Low Fat,0.036997104,Snack Foods,115.9834,OUT049,1999,Medium,Tier 1,Supermarket Type1,2073.3012,26,Food,1.1998482494757172
DRB25,12.3,Low Fat,0.116261335,Soft Drinks,107.0938,OUT010,1998,Small,Tier 3,Grocery Store,214.3876,27,Drinks,1.5039352401658965
FDG45,8.1,Low Fat,0.12829573,Fruits and Vegetables,210.4902,OUT045,2002,Small,Tier 2,Supermarket Type1,5309.755,23,Food,1.0583949382289197
FDP11,15.85,Low Fat,0.069100548,Breads,216.6166,OUT046,1997,Small,Tier 1,Supermarket Type1,4136.6154,28,Food,0.848672518141536
FDV19,14.85,Regular,0.035257037,Fruits and Vegetables,161.2578,OUT046,1997,Small,Tier 1,Supermarket Type1,4171.9028,28,Food,0.9019300154293353
FDT32,19.0,Regular,0.065633934,Fruits and Vegetables,186.5214,OUT046,1997,Small,Tier 1,Supermarket Type1,2261.0568,28,Food,0.8482736428526502
NCU53,5.485,Low Fat,0.042743728,Health and Hygiene,166.2842,OUT035,2004,Small,Tier 2,Supermarket Type1,1989.4104,21,Non-Consumable,0.8554894601592787
NCA30,19.0,Low Fat,0.129309277,Household,188.8872,OUT035,2004,Small,Tier 2,Supermarket Type1,3592.6568,21,Non-Consumable,1.0694701081855245
FDH20,16.1,Regular,0.0,Fruits and Vegetables,98.441,OUT017,2007,Small,Tier 2,Supermarket Type1,868.869,18,Food,0.0
DRD25,6.135,Low Fat,0.0,Soft Drinks,114.286,OUT046,1997,Small,Tier 1,Supermarket Type1,2376.906,28,Drinks,0.0
FDK25,11.6,Regular,0.156802171,Breakfast,168.0474,OUT035,2004,Small,Tier 2,Supermarket Type1,4379.6324,21,Food,0.8880526720534124
FDF02,16.2,Low Fat,0.103634038,Canned,101.399,OUT049,1999,Medium,Tier 1,Supermarket Type1,1031.99,26,Food,0.9978014273829466
FDC04,15.6,Low Fat,0.045055587,Dairy,242.3854,OUT049,1999,Medium,Tier 1,Supermarket Type1,2416.854,26,Food,0.8703594244545647
FDH21,10.395,Low Fat,0.031199028,Seafood,159.4604,OUT013,1987,High,Tier 3,Supermarket Type1,316.9208,38,Food,0.8304268792550674
DRG03,14.5,Low Fat,0.062239081,Dairy,154.2998,OUT018,2009,Medium,Tier 3,Supermarket Type2,1691.7978,16,Drinks,0.8850839718041416
NCY06,15.25,Low Fat,0.06153089,Household,132.2968,OUT017,2007,Small,Tier 2,Supermarket Type1,1696.4584,18,Non-Consumable,1.0042674072017292
FDM08,10.1,Regular,0.053692878,Fruits and Vegetables,222.9088,OUT045,2002,Small,Tier 2,Supermarket Type1,5145.3024,23,Food,1.0495823544903056
NCD31,12.1,Low Fat,0.01545846,Household,166.0526,OUT049,1999,Medium,Tier 1,Supermarket Type1,3617.9572,26,Non-Consumable,0.8816134654607776
FDU09,12.857645184135976,Regular,0.06627464,Snack Foods,54.1956,OUT027,1985,Medium,Tier 3,Supermarket Type3,3002.758,40,Food,0.9967960972005931
FDB49,8.3,Regular,0.030274175,Baking Goods,98.5384,OUT018,2009,Medium,Tier 3,Supermarket Type2,1872.2296,16,Food,0.8105732349402847
FDQ58,7.315,Low Fat,0.015332872,Snack Foods,154.034,OUT045,2002,Small,Tier 2,Supermarket Type1,612.536,23,Food,1.5001705598486998
FDJ58,15.6,Regular,0.10589167,Snack Foods,172.6764,OUT017,2007,Small,Tier 2,Supermarket Type1,2920.1988,18,Food,0.853287786045495
NCN30,12.857645184135976,Low Fat,0.016910914,Household,96.641,OUT027,1985,Medium,Tier 3,Supermarket Type3,1544.656,40,Non-Consumable,0.8949251411236809
FDA52,16.2,Regular,0.128621941,Frozen Foods,175.537,OUT049,1999,Medium,Tier 1,Supermarket Type1,3528.74,26,Food,1.0020118617499087
NCN42,12.857645184135976,Low Fat,0.014153743,Household,145.6418,OUT027,1985,Medium,Tier 3,Supermarket Type3,3825.6868,40,Non-Consumable,1.2435553642148454
FDF04,17.5,Low Fat,0.013637046,Frozen Foods,258.5304,OUT046,1997,Small,Tier 1,Supermarket Type1,6199.9296,28,Food,1.0303973950988892
FDY15,18.25,Regular,0.171523928,Dairy,155.863,OUT018,2009,Medium,Tier 3,Supermarket Type2,2346.945,16,Food,0.9058354581792968
FDT03,12.857645184135976,Low Fat,0.009950343,Meat,185.5608,OUT027,1985,Medium,Tier 3,Supermarket Type3,3307.6944,40,Food,0.9069829681892387
DRL59,12.857645184135976,Low Fat,0.037160705,Hard Drinks,54.2298,OUT019,1985,Small,Tier 1,Grocery Store,161.7894,40,Drinks,1.273045026535942
FDW08,12.1,Low Fat,0.148986013,Fruits and Vegetables,106.528,OUT018,2009,Medium,Tier 3,Supermarket Type2,1171.808,16,Food,1.0040852262567441
FDO50,16.25,Low Fat,0.078103689,Canned,91.1804,OUT013,1987,High,Tier 3,Supermarket Type1,1929.4884,38,Food,1.5002970342170951
FDP26,7.785,Low Fat,0.140121306,Dairy,102.5306,OUT018,2009,Medium,Tier 3,Supermarket Type2,1358.8978,16,Food,0.8716266424091808
FDX01,10.1,Low Fat,0.040446145,Canned,118.115,OUT010,1998,Small,Tier 3,Grocery Store,116.515,27,Food,1.50421489946926
FDU22,12.35,Low Fat,0.093824276,Snack Foods,119.9124,OUT017,2007,Small,Tier 2,Supermarket Type1,2014.7108,18,Food,1.056829579655584
FDQ08,15.7,Regular,0.018926773,Fruits and Vegetables,60.2536,OUT035,2004,Small,Tier 2,Supermarket Type1,1163.8184,21,Food,0.8304748816368386
NCN54,20.35,Low Fat,0.021322439,Household,79.1328,OUT035,2004,Small,Tier 2,Supermarket Type1,1235.7248,21,Non-Consumable,0.997502925736262
FDR01,12.857645184135976,Regular,0.05336162,Canned,200.1742,OUT027,1985,Medium,Tier 3,Supermarket Type3,6171.3002,40,Food,0.8980679574839568
FDB53,12.857645184135976,Low Fat,0.138777108,Frozen Foods,147.5392,OUT027,1985,Medium,Tier 3,Supermarket Type3,5219.872,40,Food,0.9943207254711754
DRN47,12.1,Low Fat,0.016823566,Hard Drinks,178.566,OUT035,2004,Small,Tier 2,Supermarket Type1,3775.086,21,Drinks,1.036763937826823
FDR39,20.35,Low Fat,0.083799283,Meat,184.1292,OUT046,1997,Small,Tier 1,Supermarket Type1,2189.1504,28,Food,0.9976020481223061
NCL30,18.1,Low Fat,0.048940428,Household,127.5336,OUT046,1997,Small,Tier 1,Supermarket Type1,1789.6704,28,Non-Consumable,1.0008699813418833
FDT02,12.6,Low Fat,0.02429329,Dairy,33.4874,OUT018,2009,Medium,Tier 3,Supermarket Type2,105.8622,16,Food,1.0016843356271266
FDT25,7.5,Low Fat,0.050829881,Canned,122.7072,OUT049,1999,Medium,Tier 1,Supermarket Type1,1470.0864,26,Food,0.9997991601914666
FDH53,20.5,Regular,0.0,Frozen Foods,83.2592,OUT017,2007,Small,Tier 2,Supermarket Type1,1155.8288,18,Food,0.0
DRB48,16.75,Regular,0.024994069,Soft Drinks,37.4822,OUT017,2007,Small,Tier 2,Supermarket Type1,549.9508,18,Drinks,1.054598444116256
FDX16,17.85,Low Fat,0.110152524,Frozen Foods,150.205,OUT010,1998,Small,Tier 3,Grocery Store,149.805,27,Food,1.7697129130333358
FDH48,13.5,Low Fat,0.060603014,Baking Goods,85.554,OUT045,2002,Small,Tier 2,Supermarket Type1,1731.08,23,Food,1.2911899484698999
FDF20,12.85,Low Fat,0.033192524,Fruits and Vegetables,199.0768,OUT013,1987,High,Tier 3,Supermarket Type1,3153.2288,38,Food,0.8985722045186488
FDJ03,12.35,Regular,0.121174241,Dairy,47.8692,OUT010,1998,Small,Tier 3,Grocery Store,49.2692,27,Food,1.4308800557590322
DRJ35,10.1,Low Fat,0.046848053,Hard Drinks,60.6878,OUT017,2007,Small,Tier 2,Supermarket Type1,363.5268,18,Drinks,1.004041823855512
NCN17,11.0,Low Fat,0.05489331,Health and Hygiene,101.9358,OUT013,1987,High,Tier 3,Supermarket Type1,1105.8938,38,Non-Consumable,0.998405961570136
FDN09,14.15,Low Fat,0.034868095,Snack Foods,243.7828,OUT035,2004,Small,Tier 2,Supermarket Type1,6579.4356,21,Food,1.057627017570914
NCR30,20.6,Low Fat,0.070933894,Household,74.8696,OUT013,1987,High,Tier 3,Supermarket Type1,223.7088,38,Non-Consumable,0.8067032170719357
FDW23,5.765,Low Fat,0.0821398,Baking Goods,37.2164,OUT049,1999,Medium,Tier 1,Supermarket Type1,579.246,26,Food,0.8898183934446146
DRN35,8.01,Low Fat,0.117580062,Hard Drinks,36.6532,OUT010,1998,Small,Tier 3,Grocery Store,71.9064,27,Drinks,1.5037683939038784
FDL08,10.8,Low Fat,0.049819857,Fruits and Vegetables,243.2144,OUT045,2002,Small,Tier 2,Supermarket Type1,1225.072,23,Food,1.0017240614669463
DRL35,15.7,Low Fat,0.030877303,Hard Drinks,42.177,OUT017,2007,Small,Tier 2,Supermarket Type1,735.709,18,Drinks,1.1726061558552594
NCS42,8.6,Low Fat,0.069524391,Household,91.8146,OUT049,1999,Medium,Tier 1,Supermarket Type1,2371.5796,26,Non-Consumable,0.9997995709661041
NCY29,12.857645184135976,Low Fat,0.076860103,Health and Hygiene,55.993,OUT027,1985,Medium,Tier 3,Supermarket Type3,1471.418,40,Non-Consumable,0.9091553209482172
FDO32,6.36,Low Fat,0.121034655,Fruits and Vegetables,47.506,OUT018,2009,Medium,Tier 3,Supermarket Type2,1071.938,16,Food,1.003139537955956
NCU17,5.32,Low Fat,0.092865746,Health and Hygiene,100.6674,OUT035,2004,Small,Tier 2,Supermarket Type1,2648.5524,21,Non-Consumable,1.1648383686611044
FDY03,12.857645184135976,Regular,0.075753207,Meat,111.1202,OUT027,1985,Medium,Tier 3,Supermarket Type3,3150.5656,40,Food,0.844181034770661
NCI30,12.857645184135976,Low Fat,0.103188491,Household,244.346,OUT019,1985,Small,Tier 1,Grocery Store,246.346,40,Non-Consumable,1.5536145013367542
FDI04,12.857645184135976,Regular,0.072559351,Frozen Foods,199.3426,OUT027,1985,Medium,Tier 3,Supermarket Type3,3757.1094,40,Food,0.8987233295490251
FDC35,7.435,Low Fat,0.122735471,Starchy Foods,205.2638,OUT013,1987,High,Tier 3,Supermarket Type1,3520.0846,38,Food,0.8982330904082864
FDN38,6.615,Regular,0.091971856,Canned,251.6408,OUT046,1997,Small,Tier 1,Supermarket Type1,6008.1792,28,Food,0.8881058776973652
FDJ48,11.3,Low Fat,0.056434817,Baking Goods,247.8118,OUT046,1997,Small,Tier 1,Supermarket Type1,2964.1416,28,Food,1.0489110804942037
FDH57,10.895,Low Fat,0.035740763,Fruits and Vegetables,131.9284,OUT035,2004,Small,Tier 2,Supermarket Type1,659.142,21,Food,0.911280285772679
FDI40,11.5,Regular,0.125602951,Frozen Foods,100.8358,OUT046,1997,Small,Tier 1,Supermarket Type1,2111.2518,28,Food,0.9976915532626218
FDF50,12.857645184135976,Low Fat,0.116762173,Canned,198.9768,OUT027,1985,Medium,Tier 3,Supermarket Type3,4729.8432,40,Food,0.9961548053772179
FDA07,7.55,Regular,0.030918873,Fruits and Vegetables,123.9072,OUT013,1987,High,Tier 3,Supermarket Type1,1102.5648,38,Food,0.9112233663802781
FDZ60,20.5,Low Fat,0.119848041,Baking Goods,109.4596,OUT018,2009,Medium,Tier 3,Supermarket Type2,431.4384,16,Food,0.8728846719890065
FDW38,5.325,Regular,0.139464425,Dairy,53.2298,OUT017,2007,Small,Tier 2,Supermarket Type1,1240.3854,18,Food,1.2396528470618515
NCF55,6.675,Low Fat,0.021666335,Household,33.3874,OUT046,1997,Small,Tier 1,Supermarket Type1,1235.059,28,Non-Consumable,0.9996015373491837
FDR37,16.5,Regular,0.066249551,Breakfast,183.3292,OUT046,1997,Small,Tier 1,Supermarket Type1,2006.7212,28,Food,0.9124665649324976
FDZ33,10.195,Low Fat,0.107564024,Snack Foods,149.0076,OUT049,1999,Medium,Tier 1,Supermarket Type1,1182.4608,26,Food,1.033024288577927
FDV01,19.2,Regular,0.085122855,Canned,155.4314,OUT045,2002,Small,Tier 2,Supermarket Type1,3568.0222,23,Food,1.090460948391988
FDI02,15.7,Regular,0.115031783,Canned,114.1202,OUT018,2009,Medium,Tier 3,Supermarket Type2,787.6414,16,Food,1.0016843370620685
DRH25,18.7,Low Fat,0.014580886,Soft Drinks,50.2324,OUT013,1987,High,Tier 3,Supermarket Type1,623.1888,38,Drinks,1.0562391180055515
NCY29,13.65,Low Fat,0.077548732,Health and Hygiene,55.093,OUT018,2009,Medium,Tier 3,Supermarket Type2,452.744,16,Non-Consumable,0.9173009087769148
FDR04,12.857645184135976,Low Fat,0.022457694,Frozen Foods,98.6068,OUT027,1985,Medium,Tier 3,Supermarket Type3,2430.17,40,Food,1.0369789047090072
FDR44,6.11,Regular,0.103129612,Fruits and Vegetables,129.5968,OUT045,2002,Small,Tier 2,Supermarket Type1,2348.9424,23,Food,1.1438217238942774
FDJ41,6.85,Low Fat,0.023012718,Frozen Foods,262.0594,OUT017,2007,Small,Tier 2,Supermarket Type1,1569.9564,18,Food,0.9029457863733495
FDL43,12.857645184135976,Low Fat,0.026933321,Meat,78.467,OUT027,1985,Medium,Tier 3,Supermarket Type3,3292.381,40,Food,0.9949340471709283
FDB21,7.475,Low Fat,0.149360698,Fruits and Vegetables,243.4854,OUT017,2007,Small,Tier 2,Supermarket Type1,1691.7978,18,Food,1.2534452589596237
NCU42,9.0,Low Fat,0.019586115,Household,170.2474,OUT018,2009,Medium,Tier 3,Supermarket Type2,4211.185,16,Non-Consumable,1.0026896593726675
FDY21,15.1,Low Fat,0.0,Snack Foods,195.211,OUT013,1987,High,Tier 3,Supermarket Type1,3142.576,38,Food,0.0
FDK58,11.35,Regular,0.0,Snack Foods,101.5016,OUT046,1997,Small,Tier 1,Supermarket Type1,202.4032,28,Food,0.0
DRD13,15.0,Low Fat,0.049155769,Soft Drinks,65.2168,OUT049,1999,Medium,Tier 1,Supermarket Type1,958.752,26,Drinks,1.0004900793823983
FDU35,6.44,Low Fat,0.0,Breads,98.27,OUT046,1997,Small,Tier 1,Supermarket Type1,2396.88,28,Food,0.0
FDX23,6.445,Low Fat,0.049697923,Baking Goods,95.0436,OUT010,1998,Small,Tier 3,Grocery Store,94.5436,27,Food,1.5028454028933282
FDQ39,14.8,Low Fat,0.081206491,Meat,189.2846,OUT045,2002,Small,Tier 2,Supermarket Type1,1719.7614,23,Food,1.0442660148584315
FDR31,12.857645184135976,Regular,0.048924811,Fruits and Vegetables,147.4102,OUT027,1985,Medium,Tier 3,Supermarket Type3,3207.8244,40,Food,0.8658435557628215
FDS28,8.18,Regular,0.082386011,Frozen Foods,56.6588,OUT035,2004,Small,Tier 2,Supermarket Type1,687.1056,21,Food,0.9987481126291757
DRN36,15.2,Low Fat,0.050279604,Soft Drinks,94.1752,OUT045,2002,Small,Tier 2,Supermarket Type1,2109.2544,23,Drinks,1.0552401276377132
FDX60,12.857645184135976,Low Fat,0.080203852,Baking Goods,77.996,OUT027,1985,Medium,Tier 3,Supermarket Type3,2716.464,40,Food,0.994149502512705
